,Rk,Player,Age,Team,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
15,16.0,Caleb Martin,30.0,DAL,SF,58,12,14.8,1.5,3.3,0.45,0.3,1.0,0.351,1.1,2.3,0.492,0.503,0.6,1.1,0.607,0.5,2.0,2.5,1.4,0.7,0.3,0.7,1.5,3.9
16,17.0,Dwight Powell,34.0,DAL,C,63,12,14.3,1.0,1.6,0.644,0.0,0.1,0.286,1.0,1.5,0.67,0.653,1.2,1.8,0.696,1.5,2.6,4.1,1.1,0.5,0.3,0.7,2.1,3.3
17,18.0,Moussa Cisse,23.0,DAL,C,38,1,13.9,1.7,3.0,0.574,0.0,0.0,,1.7,3.0,0.574,0.574,1.0,2.1,0.469,2.3,3.3,5.7,0.2,0.5,1.2,0.8,1.9,4.5
18,19.0,Tyler Smith,21.0,DAL,PF,12,0,13.8,1.8,4.2,0.42,0.8,2.9,0.286,0.9,1.3,0.733,0.52,0.3,0.5,0.667,1.0,1.8,2.8,0.4,0.5,0.0,0.5,1.1,4.7
19,20.0,Jaden Hardy,23.0,DAL,SG,34,4,12.6,2.3,5.7,0.402,1.4,3.6,0.371,0.9,2.1,0.457,0.521,0.9,1.2,0.775,0.3,1.1,1.4,0.9,0.3,0.1,0.8,1.1,6.9
20,21.0,Jeremiah Robinson-Earl,25.0,DAL,PF,5,0,12.2,1.6,3.4,0.471,0.4,1.6,0.25,1.2,1.8,0.667,0.529,0.8,0.8,1.0,0.8,2.2,3.0,0.6,0.4,0.0,0.4,0.6,4.4
21,22.0,AJ Johnson,21.0,DAL,SG,23,0,10.4,1.3,4.0,0.323,0.2,1.4,0.156,1.1,2.7,0.41,0.349,1.1,1.2,0.893,0.3,0.8,1.0,1.1,0.2,0.1,0.5,0.7,3.9
22,23.0,Miles Kelly,23.0,DAL,PG,14,0,9.6,1.1,3.1,0.364,0.7,2.4,0.303,0.4,0.8,0.545,0.477,0.1,0.1,1.0,0.4,1.4,1.7,0.9,0.3,0.1,0.4,0.9,3.1
23,,Team Totals,,DAL,,82,82,242.1,41.9,89.8,0.466,11.0,31.9,0.344,30.9,57.9,0.533,0.527,19.5,25.8,0.755,10.5,34.2,44.7,25.3,7.5,5.2,14.5,18.4,114.1
0,1.0,Toby Okani,24.0,MEM,SG,6,4,36.2,4.2,11.7,0.357,1.5,5.2,0.29,2.7,6.5,0.41,0.421,0.2,1.3,0.125,1.5,2.0,3.5,1.0,0.7,0.5,0.5,3.3,10.0
1,2.0,Lucas Williamson,27.0,MEM,SG,7,2,32.0,3.6,10.7,0.333,2.1,7.6,0.283,1.4,3.1,0.455,0.433,1.1,1.1,1.0,1.6,3.9,5.4,2.6,1.6,0.1,1.4,3.7,10.4
2,3.0,Rayan Rupert,21.0,MEM,SG,16,8,30.9,4.4,10.4,0.422,1.4,4.1,0.338,3.0,6.3,0.475,0.488,2.1,2.5,0.825,1.6,4.8,6.4,2.1,1.6,0.4,1.7,4.0,12.2
3,4.0,Jaren Jackson Jr.,26.0,MEM,C,45,45,30.7,7.1,14.9,0.475,1.8,4.9,0.359,5.3,10.0,0.531,0.534,3.3,4.2,0.797,0.9,4.8,5.8,1.9,1.0,1.5,2.2,3.8,19.2
4,5.0,Dariq Whitehead,21.0,MEM,SF,6,2,30.5,6.2,15.5,0.398,3.2,10.0,0.317,3.0,5.5,0.545,0.5,0.8,1.2,0.714,0.3,3.7,4.0,1.5,0.7,0.0,1.7,2.2,16.3
5,6.0,Adama-Alpha Bal,22.0,MEM,SG,8,1,30.1,3.5,8.5,0.412,2.3,5.5,0.409,1.3,3.0,0.417,0.544,1.1,1.3,0.9,0.8,2.4,3.1,2.4,1.1,0.1,0.8,3.4,10.4
6,7.0,Ja Morant,26.0,MEM,PG,20,20,28.5,6.6,16.1,0.41,1.0,4.3,0.235,5.6,11.9,0.473,0.441,5.3,5.9,0.897,0.4,2.9,3.3,8.1,1.0,0.3,3.6,2.0,19.5
7,8.0,Santi Aldama,25.0,MEM,PF,43,11,27.9,5.3,11.1,0.479,1.6,4.7,0.35,3.7,6.4,0.572,0.553,1.8,2.7,0.667,1.6,5.1,6.7,2.9,0.9,0.7,1.3,1.6,14.0
8,9.0,Jaylen Wells,22.0,MEM,SG,69,69,26.4,4.4,10.1,0.431,1.9,5.3,0.353,2.5,4.8,0.517,0.524,1.9,2.5,0.784,0.9,2.3,3.2,1.6,0.9,0.1,1.1,2.1,12.5
9,10.0,Zach Edey,23.0,MEM,C,11,11,25.8,5.6,8.9,0.633,0.1,0.5,0.2,5.5,8.5,0.656,0.638,2.3,2.9,0.781,3.9,7.2,11.1,1.1,0.6,1.9,2.4,3.4,13.6
10,11.0,Cedric Coward,22.0,MEM,SG,62,47,25.8,4.9,10.5,0.471,1.5,4.4,0.338,3.4,6.0,0.568,0.542,2.3,2.7,0.843,1.3,4.5,5.9,2.8,0.6,0.4,1.7,2.0,13.6
11,12.0,Tyler Burton,25.0,MEM,SF,12,0,25.6,3.5,9.3,0.375,1.8,5.5,0.333,1.7,3.8,0.435,0.473,1.9,2.3,0.852,0.7,3.5,4.2,1.0,0.9,0.3,0.9,2.6,10.8
12,13.0,Walter Clayton,22.0,MEM,PG,24,6,25.0,3.1,8.5,0.366,1.3,4.2,0.307,1.8,4.3,0.423,0.441,2.1,2.5,0.864,0.4,1.7,2.1,5.7,0.8,0.3,2.5,1.7,9.7
13,14.0,Lawson Lovering,22.0,MEM,C,2,1,24.5,3.0,5.0,0.6,0.0,0.0,,3.0,5.0,0.6,0.6,1.0,2.5,0.4,3.0,4.5,7.5,1.5,1.5,0.5,1.0,3.5,7.0
14,15.0,Taylor Hendricks,22.0,MEM,PF,26,11,24.1,4.0,8.7,0.463,1.5,4.4,0.342,2.5,4.3,0.584,0.548,1.0,1.5,0.65,1.4,3.3,4.7,1.2,1.4,0.8,1.2,2.3,10.6
15,16.0,Cam Spencer,25.0,MEM,SG,72,20,23.8,3.7,7.7,0.473,2.0,4.5,0.449,1.6,3.2,0.506,0.604,1.8,1.9,0.94,0.6,2.0,2.5,5.6,0.7,0.2,1.3,1.4,11.1
16,17.0,Jock Landale,30.0,MEM,C,45,25,23.6,4.4,8.6,0.514,1.1,2.9,0.38,3.4,5.8,0.581,0.577,1.3,2.0,0.674,3.1,3.4,6.5,1.7,0.6,0.5,1.0,2.3,11.3
17,18.0,Ty Jerome,28.0,MEM,SG,15,15,22.6,6.8,14.3,0.474,2.8,6.7,0.42,4.0,7.7,0.522,0.572,3.3,3.7,0.875,0.7,2.1,2.8,5.7,1.1,0.3,1.8,2.1,19.7
18,19.0,Kyle Anderson,32.0,MEM,SF,4,3,22.3,3.8,4.8,0.789,0.3,0.3,1.0,3.5,4.5,0.778,0.816,1.5,2.0,0.75,0.8,2.8,3.5,0.8,1.5,1.0,1.8,3.0,9.3
19,20.0,Jahmai Mashack,23.0,MEM,SG,31,7,21.7,2.5,6.3,0.395,0.6,2.4,0.253,1.9,3.9,0.483,0.444,0.6,1.1,0.543,0.7,1.9,2.6,2.2,1.2,0.5,1.6,2.2,6.2
20,21.0,Vince Williams Jr.,25.0,MEM,PG,34,12,21.6,2.7,7.8,0.352,1.4,4.7,0.308,1.3,3.1,0.419,0.445,1.1,1.4,0.804,1.0,3.0,4.0,4.4,0.8,0.4,1.9,2.1,8.0
21,22.0,GG Jackson II,21.0,MEM,PF,55,28,21.4,4.6,9.3,0.496,1.2,3.5,0.332,3.5,5.8,0.595,0.558,2.0,2.7,0.742,0.9,3.4,4.3,1.5,0.6,0.8,1.5,1.4,12.5
22,23.0,Kentavious Caldwell-Pope,32.0,MEM,SG,51,14,21.3,2.9,7.2,0.41,1.1,3.4,0.316,1.9,3.8,0.495,0.485,1.4,1.6,0.913,0.4,2.1,2.5,2.7,0.8,0.2,1.2,1.1,8.4
23,24.0,Scotty Pippen Jr.,25.0,MEM,PG,10,6,21.2,4.3,9.6,0.448,1.0,3.2,0.313,3.3,6.4,0.516,0.5,1.8,2.3,0.783,0.8,1.4,2.2,4.7,1.9,0.4,2.7,3.1,11.4
24,25.0,DeJon Jarreau,28.0,MEM,SG,11,0,21.0,3.0,7.5,0.398,0.4,2.7,0.133,2.6,4.8,0.547,0.422,1.6,2.1,0.783,1.1,3.5,4.6,3.3,0.9,0.7,2.4,2.5,8.0
25,26.0,Javon Small,23.0,MEM,PG,41,12,20.2,3.3,7.0,0.465,1.5,3.5,0.423,1.8,3.6,0.507,0.569,1.7,2.0,0.829,0.9,2.2,3.1,3.7,0.8,0.2,1.4,1.6,9.7
26,27.0,Olivier-Maxence Prosper,23.0,MEM,PF,53,24,18.6,3.6,6.6,0.549,1.1,2.8,0.405,2.5,3.8,0.653,0.634,1.6,2.2,0.754,1.1,2.4,3.5,1.0,0.8,0.2,0.9,1.6,10.0
27,28.0,Christian Koloko,25.0,MEM,C,11,2,17.7,1.3,3.2,0.4,0.0,0.1,0.0,1.3,3.1,0.412,0.4,0.1,0.4,0.25,1.7,2.3,4.0,0.9,0.9,1.2,0.6,1.8,2.6
28,29.0,Charles Bassey,25.0,MEM,C,2,0,15.5,1.5,4.0,0.375,0.0,0.0,,1.5,4.0,0.375,0.375,0.5,1.5,0.333,3.5,4.0,7.5,1.0,0.5,0.5,0.5,2.5,3.5
29,30.0,John Konchar,29.0,MEM,SG,30,1,14.5,1.2,2.4,0.521,0.4,1.3,0.333,0.8,1.1,0.75,0.613,0.3,0.4,0.615,0.7,2.4,3.1,1.3,1.0,0.4,0.5,1.0,3.2
30,31.0,Brandon Clarke,29.0,MEM,PF,2,2,10.0,1.5,4.5,0.333,0.0,0.0,,1.5,4.5,0.333,0.333,1.0,2.0,0.5,2.0,1.0,3.0,0.5,1.0,0.0,0.0,2.5,4.0
31,32.0,Taj Gibson,40.0,MEM,C,10,1,9.7,1.2,2.6,0.462,0.3,0.6,0.5,0.9,2.0,0.45,0.519,0.7,0.8,0.875,1.1,1.6,2.7,0.6,0.2,0.1,0.1,1.4,3.4
32,33.0,PJ Hall,23.0,MEM,C,7,0,3.9,0.7,1.3,0.556,0.1,0.4,0.333,0.6,0.9,0.667,0.611,0.3,0.4,0.667,0.4,0.9,1.3,0.3,0.0,0.3,0.1,0.4,1.9
33,,Team Totals,,MEM,,82,82,240.6,41.3,90.6,0.456,13.9,39.5,0.353,27.4,51.1,0.536,0.533,18.0,22.8,0.793,11.2,31.0,42.1,27.8,8.8,4.8,15.1,20.5,114.7
0,1.0,Kevin Porter Jr.,25.0,MIL,PG,38,36,33.2,6.3,13.5,0.465,1.2,3.8,0.322,5.1,9.8,0.52,0.51,3.6,4.1,0.878,0.9,4.3,5.2,7.4,2.2,0.5,2.9,2.3,17.4
1,2.0,Ryan Rollins,23.0,MIL,PG,74,67,32.1,6.6,13.9,0.472,2.5,6.1,0.406,4.1,7.8,0.523,0.561,1.7,2.1,0.796,0.7,3.8,4.6,5.6,1.5,0.4,2.7,2.6,17.3
2,3.0,A.J. Green,26.0,MIL,SG,78,68,29.1,3.4,7.9,0.424,3.0,7.1,0.419,0.4,0.8,0.469,0.612,0.7,0.8,0.855,0.4,2.4,2.7,1.9,0.5,0.1,1.0,2.3,10.4
3,4.0,Giannis Antetokounmpo,31.0,MIL,PF,36,36,28.9,10.4,16.6,0.624,0.4,1.3,0.333,9.9,15.4,0.647,0.636,6.4,9.9,0.65,2.7,7.1,9.8,5.4,0.9,0.7,3.2,2.4,27.6
4,5.0,Myles Turner,29.0,MIL,C,71,71,26.9,4.0,9.1,0.44,2.1,5.4,0.383,1.9,3.7,0.523,0.553,1.8,2.5,0.74,1.1,4.3,5.3,1.5,0.7,1.6,1.2,2.6,11.9
5,6.0,Ousmane Dieng,22.0,MIL,C,30,20,26.8,4.3,10.2,0.423,1.5,4.5,0.331,2.8,5.7,0.497,0.497,0.9,1.3,0.667,0.7,3.9,4.6,3.6,0.8,0.3,2.2,1.9,11.0
6,7.0,Kyle Kuzma,30.0,MIL,PF,69,43,26.2,4.9,10.0,0.492,1.2,3.5,0.347,3.7,6.5,0.569,0.552,2.0,2.7,0.726,0.8,3.7,4.5,2.7,0.7,0.4,1.7,1.9,13.0
7,8.0,Cormac Ryan,27.0,MIL,SG,11,2,24.6,4.8,9.3,0.52,2.5,5.4,0.458,2.4,3.9,0.605,0.652,2.2,2.4,0.923,0.7,1.8,2.5,1.7,1.0,0.3,1.5,2.5,14.3
8,9.0,Bobby Portis,30.0,MIL,PF,67,9,24.2,5.5,11.2,0.488,2.0,4.4,0.456,3.4,6.8,0.509,0.578,0.7,1.0,0.706,1.3,5.1,6.4,1.6,0.6,0.2,1.0,1.6,13.7
9,10.0,Taurean Prince,31.0,MIL,SF,26,7,23.5,3.3,7.3,0.45,2.3,5.4,0.436,1.0,2.0,0.49,0.61,0.2,0.2,1.0,0.2,3.0,3.1,1.8,0.6,0.2,1.2,1.8,9.2
10,11.0,Gary Trent Jr.,27.0,MIL,SG,65,21,21.2,2.8,7.3,0.387,1.9,5.3,0.36,0.9,2.0,0.458,0.517,0.6,0.8,0.769,0.1,0.9,1.0,1.2,0.5,0.0,0.6,1.3,8.1
11,12.0,Jericho Sims,27.0,MIL,C,67,19,19.7,2.2,2.8,0.784,0.0,0.0,,2.2,2.8,0.784,0.784,0.7,1.1,0.62,2.2,3.3,5.5,1.6,0.3,0.3,1.1,2.2,5.0
12,13.0,Cam Thomas,24.0,MIL,SG,18,0,16.6,3.7,8.5,0.431,0.8,2.8,0.275,2.9,5.7,0.51,0.477,2.6,3.4,0.754,0.1,1.4,1.6,1.9,0.3,0.1,1.4,0.7,10.7
13,14.0,Pete Nance,25.0,MIL,PF,47,6,15.7,2.1,4.1,0.515,1.1,2.5,0.42,1.1,1.6,0.667,0.644,0.1,0.2,0.364,0.6,2.1,2.7,1.0,0.3,0.3,0.6,1.3,5.4
14,15.0,Cole Anthony,25.0,MIL,PG,35,0,15.1,2.8,6.6,0.424,0.6,2.1,0.306,2.2,4.5,0.478,0.472,0.5,0.7,0.615,0.5,2.0,2.5,3.5,0.6,0.3,1.9,2.1,6.7
15,16.0,Gary Harris,31.0,MIL,SG,48,2,13.8,1.0,2.2,0.442,0.6,1.4,0.412,0.4,0.8,0.5,0.577,0.2,0.2,0.889,0.3,0.9,1.3,1.1,0.6,0.2,0.4,1.1,2.7
16,17.0,Amir Coffey,28.0,MIL,SG,30,2,8.8,0.9,1.8,0.473,0.2,0.8,0.28,0.6,1.0,0.633,0.536,0.4,0.5,0.867,0.2,0.7,0.9,0.4,0.1,0.1,0.1,0.5,2.4
17,18.0,Andre Jackson Jr.,24.0,MIL,SG,48,1,8.5,0.8,2.5,0.328,0.3,1.3,0.25,0.5,1.2,0.407,0.391,0.4,0.7,0.625,0.5,1.0,1.5,0.9,0.4,0.1,0.6,0.9,2.4
18,19.0,Thanasis Antetokounmpo,33.0,MIL,SF,34,0,4.4,0.4,0.9,0.469,0.0,0.1,0.0,0.4,0.8,0.536,0.469,0.5,0.9,0.567,0.4,0.5,0.9,0.4,0.4,0.2,0.3,0.5,1.4
19,20.0,Mark Sears,23.0,MIL,PG,7,0,3.7,0.9,1.9,0.462,0.6,1.1,0.5,0.3,0.7,0.4,0.615,0.9,1.1,0.75,0.1,0.1,0.3,0.3,0.0,0.0,0.6,0.6,3.1
20,21.0,Alex Antetokounmpo,24.0,MIL,SF,6,0,3.5,0.5,1.3,0.375,0.3,1.2,0.286,0.2,0.2,1.0,0.5,1.8,2.5,0.733,0.3,0.7,1.0,0.2,0.0,0.2,0.2,0.2,3.2
21,,Team Totals,,MIL,,82,82,240.9,40.8,85.5,0.477,15.1,39.1,0.387,25.7,46.4,0.553,0.565,13.9,19.1,0.73,8.9,31.8,40.7,25.8,7.4,4.0,15.2,19.7,110.6
0,1.0,Pascal Siakam,31.0,IND,PF,62,62,33.2,9.0,18.6,0.484,1.7,4.7,0.358,7.3,13.9,0.527,0.529,4.2,6.1,0.693,1.4,5.2,6.6,3.8,1.1,0.4,2.2,2.4,24.0
1,2.0,Bennedict Mathurin,23.0,IND,SF,28,24,31.8,5.5,12.8,0.433,2.1,5.6,0.372,3.5,7.2,0.48,0.514,4.6,5.2,0.884,0.8,4.6,5.4,2.3,0.6,0.1,2.3,2.7,17.8
2,3.0,Andrew Nembhard,26.0,IND,PG,57,57,31.3,5.8,13.2,0.442,1.9,5.2,0.361,4.0,8.0,0.495,0.513,3.4,4.1,0.825,0.4,2.4,2.8,7.7,0.9,0.1,2.4,2.2,16.9
3,4.0,Aaron Nesmith,26.0,IND,SF,45,42,29.7,4.7,11.4,0.414,2.3,6.2,0.379,2.4,5.2,0.455,0.517,2.0,2.5,0.829,1.1,3.1,4.2,1.9,0.6,0.5,1.4,2.8,13.8
4,5.0,Jarace Walker,22.0,IND,PF,76,41,25.7,4.0,9.6,0.419,1.8,4.7,0.374,2.3,5.0,0.462,0.51,1.8,2.4,0.749,0.6,4.5,5.1,2.5,0.8,0.3,1.8,1.6,11.6
5,6.0,Kobe Brown,26.0,IND,PF,27,10,24.7,3.5,6.9,0.503,1.4,3.3,0.433,2.0,3.6,0.567,0.607,1.0,1.2,0.788,1.9,3.0,4.9,2.0,0.5,0.4,1.4,2.0,9.4
6,7.0,Jalen Slawson,26.0,IND,SF,13,6,23.9,2.6,5.9,0.442,1.2,3.1,0.375,1.5,2.8,0.514,0.539,0.9,1.3,0.706,0.5,3.8,4.4,2.8,1.5,1.1,1.3,2.1,7.3
7,8.0,Ivica Zubac,28.0,IND,C,5,5,23.6,5.0,10.6,0.472,0.0,0.0,,5.0,10.6,0.472,0.472,1.6,2.0,0.8,2.8,4.4,7.2,1.8,0.4,0.8,0.8,1.6,11.6
8,9.0,Ben Sheppard,24.0,IND,SG,65,20,21.4,2.6,6.0,0.434,1.3,3.6,0.362,1.3,2.4,0.542,0.543,0.6,0.8,0.765,0.7,2.3,3.0,1.8,0.6,0.1,0.6,1.8,7.1
9,10.0,Jay Huff,27.0,IND,C,82,47,21.0,3.5,7.5,0.476,1.5,4.5,0.319,2.1,2.9,0.723,0.574,1.0,1.2,0.828,0.9,3.1,4.0,1.5,0.5,1.9,0.9,2.4,9.5
10,11.0,Ethan Thompson,26.0,IND,SG,32,13,20.4,2.3,6.1,0.378,1.2,3.6,0.328,1.1,2.5,0.45,0.474,1.2,1.5,0.787,0.5,1.6,2.2,1.8,0.6,0.3,0.8,2.2,7.0
11,12.0,Micah Potter,27.0,IND,C,47,7,19.3,3.2,6.2,0.515,1.5,3.6,0.423,1.7,2.7,0.64,0.637,1.8,2.1,0.842,1.2,3.7,5.0,1.5,0.5,0.3,1.0,1.7,9.7
12,13.0,Johnny Furphy,21.0,IND,SG,35,21,18.4,2.0,4.3,0.47,0.7,2.0,0.324,1.3,2.2,0.603,0.547,0.5,1.0,0.486,0.9,3.5,4.4,1.2,0.6,0.2,0.8,1.9,5.1
13,14.0,Quenton Jackson,27.0,IND,PG,49,19,18.3,3.1,6.7,0.47,0.9,2.4,0.356,2.3,4.3,0.533,0.534,2.0,2.4,0.824,0.6,1.8,2.3,2.9,0.6,0.1,1.3,1.7,9.1
14,15.0,Obi Toppin,27.0,IND,PF,24,3,17.7,4.2,8.3,0.503,1.5,4.4,0.352,2.6,3.9,0.67,0.595,1.8,1.9,0.913,0.5,3.9,4.4,2.3,0.5,0.0,1.2,1.2,11.6
15,16.0,Jeremiah Robinson-Earl,25.0,IND,PF,17,3,17.6,1.7,4.9,0.349,0.5,1.9,0.242,1.2,2.9,0.42,0.398,0.8,0.8,0.929,1.9,3.3,5.2,0.7,0.4,0.1,0.6,1.4,4.6
16,17.0,T.J. McConnell,33.0,IND,PG,56,4,17.2,4.3,8.0,0.538,0.3,0.9,0.32,4.0,7.1,0.565,0.556,0.4,0.5,0.862,0.4,1.8,2.2,5.1,1.0,0.2,1.1,1.1,9.4
17,18.0,Isaiah Jackson,24.0,IND,C,38,14,16.8,2.5,4.3,0.582,0.0,0.0,0.0,2.5,4.3,0.585,0.582,1.3,1.9,0.689,2.3,3.3,5.6,0.8,0.7,0.8,1.1,2.8,6.4
18,19.0,Kam Jones,23.0,IND,SG,37,7,16.6,1.8,4.6,0.402,0.6,2.0,0.293,1.2,2.5,0.489,0.467,0.1,0.2,0.5,0.4,1.2,1.6,3.2,0.5,0.0,1.0,1.1,4.4
19,20.0,James Wiseman,24.0,IND,C,4,1,14.5,1.5,2.5,0.6,0.0,0.0,,1.5,2.5,0.6,0.6,0.3,0.5,0.5,1.3,0.8,2.0,0.8,0.0,0.3,1.3,2.5,3.3
20,21.0,Cody Martin,30.0,IND,SF,4,0,13.8,0.5,2.5,0.2,0.0,1.3,0.0,0.5,1.3,0.4,0.2,0.8,1.5,0.5,0.3,3.3,3.5,0.5,1.0,0.5,1.0,1.3,1.8
21,22.0,Garrison Mathews,29.0,IND,SG,15,1,13.1,1.4,3.5,0.404,1.1,3.1,0.37,0.3,0.4,0.667,0.567,1.3,1.5,0.826,0.1,1.0,1.1,0.7,0.4,0.2,0.2,1.3,5.2
22,23.0,Taelon Peter,23.0,IND,SG,38,0,12.9,1.6,4.2,0.38,1.1,3.3,0.328,0.5,0.9,0.576,0.509,0.3,0.4,0.625,0.3,1.3,1.6,1.1,0.7,0.1,0.7,1.0,4.5
23,24.0,RayJ Dennis,24.0,IND,PG,13,0,12.9,1.7,5.5,0.306,0.9,2.9,0.316,0.8,2.6,0.294,0.389,0.6,0.7,0.889,0.6,1.0,1.6,2.0,0.2,0.3,1.1,1.2,4.9
24,25.0,Mac McClung,27.0,IND,SG,3,0,11.3,2.3,6.0,0.389,0.7,3.3,0.2,1.7,2.7,0.625,0.444,1.0,1.3,0.75,0.0,1.3,1.3,0.3,1.7,0.3,0.7,2.0,6.3
25,26.0,Tony Bradley,28.0,IND,C,38,3,10.9,1.6,2.8,0.557,0.0,0.1,0.5,1.5,2.7,0.558,0.561,0.8,1.1,0.744,1.5,1.3,2.8,0.5,0.2,0.2,0.4,1.6,4.0
26,27.0,Monte Morris,30.0,IND,PG,6,0,10.8,1.2,3.3,0.35,0.3,1.3,0.25,0.8,2.0,0.417,0.4,0.3,0.7,0.5,0.2,1.0,1.2,1.5,0.2,0.2,0.3,0.5,3.0
27,,Team Totals,,IND,,82,82,240.9,40.8,89.1,0.458,13.4,37.6,0.356,27.4,51.5,0.533,0.533,17.4,22.5,0.776,9.8,32.1,41.9,27.7,7.4,4.6,14.5,20.9,112.4
0,1.0,Lauri Markkanen,28.0,UTA,PF,42,42,34.4,9.1,19.2,0.477,2.7,7.7,0.355,6.4,11.5,0.559,0.548,5.7,6.4,0.896,2.0,4.9,6.9,2.1,1.0,0.5,1.5,1.8,26.7
1,2.0,Andersson Garcia,25.0,UTA,SF,5,2,33.8,1.8,5.8,0.31,0.2,2.6,0.077,1.6,3.2,0.5,0.328,1.4,1.8,0.778,3.4,5.0,8.4,2.8,1.6,0.8,1.4,3.2,5.2
2,3.0,Keyonte George,22.0,UTA,PG,54,54,33.1,7.4,16.3,0.456,2.5,6.7,0.371,5.0,9.6,0.515,0.532,6.2,7.0,0.892,0.4,3.3,3.7,6.1,1.1,0.3,3.1,2.2,23.6
3,4.0,Bez Mbeng,22.0,UTA,SG,15,5,32.8,3.3,6.7,0.5,0.4,2.1,0.194,2.9,4.6,0.638,0.53,1.1,1.7,0.64,1.2,2.6,3.8,4.1,2.3,0.3,1.5,3.1,8.1
4,5.0,Kennedy Chandler,23.0,UTA,PG,11,2,32.3,5.5,12.5,0.445,1.4,3.5,0.395,4.2,9.0,0.465,0.5,2.5,3.9,0.651,0.5,2.8,3.4,6.7,1.0,0.2,2.1,2.1,15.0
5,6.0,Walker Kessler,24.0,UTA,C,5,5,30.8,5.2,7.4,0.703,1.2,1.6,0.75,4.0,5.8,0.69,0.784,2.8,4.0,0.7,4.6,6.2,10.8,3.0,1.4,1.8,3.2,4.4,14.4
6,7.0,Ace Bailey,19.0,UTA,SF,72,61,27.6,5.5,12.4,0.443,1.9,5.5,0.344,3.6,6.9,0.522,0.52,0.9,1.2,0.75,1.4,2.8,4.2,1.8,0.8,0.7,1.5,2.7,13.8
7,8.0,Jusuf NurkiÄ,31.0,UTA,C,41,36,26.4,4.4,8.7,0.503,0.6,1.7,0.352,3.8,7.0,0.54,0.538,1.5,2.8,0.549,2.6,7.8,10.4,4.8,1.3,0.5,2.5,3.3,10.9
8,9.0,John Konchar,29.0,UTA,SG,26,7,26.2,2.2,4.9,0.445,0.6,2.3,0.25,1.6,2.6,0.618,0.504,0.9,1.2,0.774,2.1,3.6,5.7,3.0,2.0,1.0,0.8,1.9,5.9
9,10.0,Isaiah Collier,21.0,UTA,PG,59,19,25.7,4.3,8.7,0.495,0.5,1.7,0.27,3.9,7.0,0.549,0.521,2.6,3.5,0.722,0.4,2.2,2.5,7.2,1.1,0.3,2.5,2.3,11.7
10,11.0,Hayden Gray,22.0,UTA,SG,1,0,25.0,2.0,3.0,0.667,0.0,1.0,0.0,2.0,2.0,1.0,0.667,2.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,6.0
11,12.0,Cody Williams,21.0,UTA,SG,67,41,24.3,3.6,7.6,0.468,0.4,2.0,0.214,3.1,5.6,0.556,0.495,1.3,1.8,0.706,0.9,2.0,3.0,2.0,0.8,0.4,1.1,1.8,8.8
12,13.0,Jaren Jackson Jr.,26.0,UTA,C,3,3,24.0,8.0,16.3,0.49,1.7,5.0,0.333,6.3,11.3,0.559,0.541,4.7,5.3,0.875,0.3,4.0,4.3,2.7,2.0,0.3,2.3,3.0,22.3
13,14.0,Brice Sensabaugh,22.0,UTA,SF,75,22,23.5,5.3,11.4,0.46,2.2,5.9,0.367,3.1,5.5,0.559,0.554,2.2,2.7,0.826,0.7,2.3,3.1,1.9,0.7,0.2,1.7,1.9,14.9
14,15.0,Kyle Filipowski,22.0,UTA,C,77,41,23.4,4.2,8.5,0.492,1.0,3.0,0.325,3.2,5.6,0.58,0.548,2.1,2.8,0.75,1.9,5.3,7.2,2.6,0.9,0.5,1.6,3.0,11.4
15,16.0,Svi Mykhailiuk,28.0,UTA,SF,50,41,23.1,3.5,7.2,0.478,2.0,4.8,0.408,1.5,2.4,0.615,0.613,0.5,0.6,0.893,0.7,1.8,2.5,1.9,0.5,0.1,0.8,1.3,9.4
16,17.0,Elijah Harkless,25.0,UTA,SG,26,9,21.0,2.1,6.2,0.335,0.8,3.4,0.239,1.3,2.8,0.452,0.401,1.9,2.5,0.766,0.4,1.7,2.0,2.9,1.2,0.2,1.0,2.0,6.8
17,18.0,Blake Hinson,26.0,UTA,SF,14,3,20.4,4.2,8.2,0.513,2.6,5.6,0.468,1.6,2.6,0.611,0.674,0.9,1.1,0.75,0.8,1.6,2.4,1.1,0.4,0.1,0.4,1.7,11.9
18,19.0,Kyle Anderson,32.0,UTA,SF,20,0,20.1,2.9,5.5,0.523,0.2,0.3,0.6,2.7,5.2,0.519,0.537,1.3,1.9,0.658,1.0,2.4,3.3,3.1,1.2,0.5,0.9,2.3,7.1
19,20.0,Mo Bamba,27.0,UTA,C,2,0,19.0,2.5,4.5,0.556,0.0,0.0,,2.5,4.5,0.556,0.556,0.0,0.0,,4.5,5.5,10.0,0.5,0.0,1.0,1.0,2.0,5.0
20,21.0,Walter Clayton,22.0,UTA,PG,45,0,18.0,2.3,5.7,0.398,1.0,3.2,0.308,1.3,2.5,0.513,0.484,1.3,1.4,0.935,0.3,1.6,2.0,3.2,0.5,0.3,1.3,1.7,6.8
